id_customer,Mobile,Earphone,Watch,Jeans,Shirt
32511,0,0,0,1,0
32516,1,0,0,0,0
32528,0,1,0,0,0
32529,0,0,0,0,1
32534,0,0,0,1,0
32542,0,1,0,1,0
32550,1,0,0,0,0
32551,0,0,0,1,0
32553,0,0,0,0,1
32558,1,0,0,0,0
32562,0,0,1,0,0
32578,1,0,0,0,2
32580,0,0,1,0,0
32585,0,1,0,0,0
32592,1,0,0,0,0
32595,0,0,1,0,0
32596,0,1,0,0,0
32610,0,0,0,1,0
32626,0,0,0,2,0
32628,0,0,0,0,1
32636,0,0,0,1,0
32645,0,0,0,0,1
32649,1,0,0,0,0
32653,0,0,0,0,1
32656,0,0,0,1,0
32658,0,0,0,1,0
32665,1,0,0,0,0
32687,0,1,0,0,0
32689,0,0,0,1,0
32691,1,0,0,0,0
32700,0,0,1,0,0
32702,0,1,0,0,0
32705,0,0,0,0,2
32709,0,1,0,0,0
32713,0,0,0,1,0
32716,0,0,0,0,1
32718,1,0,0,0,1
32728,0,0,0,1,0
32730,1,0,0,0,0
32736,0,1,0,0,0
32745,0,0,1,0,0
32746,0,0,0,0,1
32760,0,0,0,0,1
32762,0,0,0,1,0
32765,1,0,0,0,0
32767,1,0,0,0,0
32769,0,1,0,1,0
32772,0,0,0,0,1
32776,0,0,0,0,1
32777,0,0,0,0,1
32778,0,0,0,1,0
32782,0,1,0,0,0
32784,0,1,0,0,0
32799,1,0,0,0,0
32807,0,0,0,0,1
32818,0,1,0,0,0
32823,1,0,0,0,0
32824,0,0,0,0,1
32825,1,0,0,0,0
32826,1,0,0,0,0
32829,0,0,0,0,1
32839,0,0,1,0,0
32849,0,0,0,1,0
32851,1,0,0,0,0
32852,0,0,1,0,0
32861,0,1,0,0,0
32864,1,0,0,0,0
32865,0,0,0,1,0
32869,0,0,0,1,0
32876,0,0,0,1,0
32878,0,0,0,1,0
32880,0,1,0,0,0
32885,1,0,0,0,1
32887,0,0,0,1,0
32893,1,0,0,0,0
32895,0,0,0,0,1
32896,0,0,0,1,0
32903,0,1,0,0,0
32906,0,1,0,0,0
32912,0,0,1,0,0
32919,0,0,0,0,1
32921,1,0,0,0,0
32928,0,0,1,0,0
32931,1,0,0,0,0
32937,0,0,0,1,0
32945,0,0,1,0,0
32954,0,0,0,0,1
32960,0,0,0,0,1
32962,1,0,0,0,0
32963,0,0,0,1,0
32968,1,0,0,0,0
32970,1,0,0,0,0
32972,0,1,0,0,0
32976,0,1,0,0,0
32977,0,0,0,1,0
32980,0,1,0,0,0
32981,1,0,0,0,0
32987,1,0,0,0,0
33006,0,0,0,1,0
33027,0,1,0,0,0
33032,0,0,0,0,1
33033,0,1,0,0,0
33035,0,0,0,1,0
33044,0,0,0,1,0
33054,0,0,0,0,1
33059,1,0,0,0,0
33074,0,1,0,0,0
33075,0,0,0,1,0
33076,0,1,0,0,0
33078,0,0,1,0,0
33088,0,0,0,0,1
33093,0,0,0,1,0
33095,0,0,0,1,0
33108,1,0,0,1,0
33110,1,0,0,0,0
33111,0,0,0,0,1
33116,0,0,0,0,1
33118,0,0,0,1,0
33120,0,0,0,0,2
33136,0,0,0,0,1
33137,0,1,0,0,0
33141,1,0,0,0,0
33145,0,0,0,0,1
33155,0,0,0,0,1
33158,0,1,0,0,0
33177,0,1,1,0,0
33186,1,0,0,0,0
33189,0,0,0,1,0
33193,1,0,0,0,0
33204,0,0,1,0,0
33216,0,0,0,1,0
33217,1,0,0,0,0
33230,0,0,0,1,0
33232,0,1,0,0,0
33235,0,0,0,1,0
33239,0,1,0,0,0
33242,0,0,0,1,0
33243,0,0,0,1,0
33246,1,0,0,0,0
33252,0,0,1,0,0
33258,0,0,0,1,0
33260,0,0,0,1,0
33261,0,0,0,1,0
33262,1,0,0,0,0
33270,0,1,0,0,0
33279,0,0,1,0,0
33287,0,0,0,1,0
33300,0,1,0,0,0
33301,1,0,0,0,0
33316,1,0,0,0,0
33323,0,0,0,0,1
33335,1,0,0,0,0
33342,0,0,0,1,0
33348,0,0,1,0,0
33351,0,1,0,0,0
33353,1,0,0,0,0
33354,0,1,0,0,0
33360,1,0,0,0,0
33366,1,0,0,0,0
33372,1,0,0,0,0
33375,0,0,1,0,0
33381,0,0,0,0,1
33382,1,1,0,0,0
33390,0,1,0,0,0
33391,1,0,0,0,0
33405,0,1,0,0,0
33406,1,0,0,0,0
33407,0,0,1,0,0
33420,1,0,0,0,0
33422,1,1,0,0,0
33435,0,1,0,0,0
33442,0,0,0,0,1
33446,0,0,1,0,0
33448,1,0,0,0,0
33449,0,0,0,1,0
33452,0,1,1,0,0
33455,0,0,0,1,0
33456,0,0,0,0,1
33463,0,1,0,0,0
33468,0,1,0,0,0
33483,0,0,0,1,0
33486,0,0,0,1,0
33490,0,1,0,0,0
33493,0,0,0,1,0
33495,0,0,0,0,1
33499,0,0,0,1,0
33500,0,0,0,0,1
33504,0,0,0,0,1
33506,1,0,0,0,0
33509,1,1,0,0,0
33511,0,0,0,1,0
33514,0,0,0,1,1
33515,0,1,0,0,0
33519,0,0,1,0,0
33520,1,0,0,1,0
33525,0,0,0,0,1
33531,0,0,1,0,0
33533,0,1,0,0,0
33537,0,1,0,0,0
33558,0,0,0,0,1
33565,0,0,0,0,1
33570,0,0,0,0,1
33577,1,0,0,0,0
33582,1,0,0,0,1
33588,1,0,0,1,0
33596,1,1,0,0,0
33598,1,0,0,0,0
33604,0,0,0,1,0
33605,1,0,0,0,0
33607,0,0,0,0,1
33609,0,0,0,1,0
33612,1,0,0,0,0
33613,1,0,0,0,0
33615,0,0,1,0,0
33636,0,0,0,1,0
33639,1,0,0,0,0
33642,1,1,0,0,0
33643,0,0,0,1,0
33645,0,0,0,0,1
33646,1,0,0,0,0
33648,0,1,0,0,0
33660,0,0,0,0,1
33665,0,0,1,0,0
33669,1,0,0,0,0
33671,0,0,0,1,1
33673,0,1,0,0,0
33679,0,0,1,0,0
33684,0,0,0,0,1
33685,0,1,0,0,0
33702,0,1,0,0,0
33724,0,1,0,0,0
33736,1,1,0,0,0
33737,0,0,0,0,1
33738,0,1,0,0,0
33740,1,0,0,0,0
33746,0,1,0,0,0
33754,0,0,1,0,0
33764,0,0,0,0,1
33766,1,0,0,0,0
33767,1,0,0,0,0
33774,1,0,0,1,0
33786,1,0,0,0,0
33787,0,1,0,0,0
33789,0,0,1,0,0
33804,1,0,0,0,0
33830,1,0,0,0,0
33838,0,1,0,0,0
33839,0,1,0,1,0
33840,1,0,0,0,0
33849,0,1,1,0,0
33857,0,1,0,0,0
33858,0,0,0,0,1
33861,1,0,0,0,0
33872,0,0,0,0,1
33882,0,1,0,0,0
33885,0,0,1,0,0
33887,0,0,0,1,0
33896,0,0,0,0,1
33897,1,0,0,0,0
33899,0,0,1,0,0
33908,1,0,0,0,0
33909,0,0,0,1,0
33915,0,1,0,0,0
33925,0,0,1,1,0
33936,0,0,0,0,1
33938,0,1,0,1,0
33942,0,0,0,1,0
33945,1,0,0,0,1
33949,0,0,0,2,0
33961,0,1,0,0,0
33962,1,0,0,0,0
33965,0,0,0,0,1
33972,0,1,0,0,0
33977,0,0,1,0,0
33979,0,0,0,1,0
33985,1,0,0,1,0
33989,0,0,0,1,0
33992,1,0,0,0,0
33997,0,1,0,0,0
33998,1,0,0,0,0
34000,1,0,0,0,0
34006,0,1,0,0,0
34014,0,1,0,1,0
34022,0,1,0,0,0
34027,0,0,0,0,1
34033,0,0,0,0,1
34039,0,0,1,0,0
34041,0,1,0,1,0
34047,0,0,0,0,1
34048,0,0,0,1,0
34064,0,0,0,1,0
34073,1,0,0,0,0
34077,0,0,0,1,0
34087,0,1,0,0,0
34088,0,0,1,0,0
34090,0,1,0,0,0
34091,0,0,0,0,1
34094,0,0,0,1,0
34106,0,0,0,0,1
34108,0,0,0,1,0
34115,1,0,0,0,0
34116,0,0,0,0,1
34120,0,1,0,0,0
34136,0,1,0,0,0
34147,0,1,0,0,0
34149,0,0,0,2,0
34150,0,0,0,1,0
34155,0,2,0,0,0
34162,0,1,0,0,0
34164,0,0,0,1,0
34176,0,0,0,1,0
34180,0,0,0,0,1
34181,0,0,0,0,2
34184,0,1,0,0,0
34188,0,0,0,0,1
34192,1,0,0,0,0
34195,1,0,0,1,0
34211,1,0,0,0,0
34218,0,0,0,1,0
34226,0,0,0,0,2
34232,1,0,0,0,0
34250,1,0,0,0,0
34261,0,1,0,0,0
34263,0,0,0,1,0
34264,0,0,1,0,0
34273,0,0,0,0,1
34281,1,0,0,0,0
34282,0,1,0,1,0
34284,0,0,1,0,0
34288,0,1,0,0,0
34294,0,0,0,0,1
34302,0,1,0,0,0
34304,0,0,0,0,1
34305,1,0,0,0,0
34318,0,0,0,0,1
34321,0,0,0,1,0
34324,0,0,0,0,1
34327,0,1,0,0,0
34332,0,1,0,0,0
34334,0,0,0,0,1
34343,0,0,0,1,0
34345,0,0,1,0,0
34348,1,0,0,0,0
34353,1,0,0,0,0
34354,1,0,0,0,0
34369,0,0,0,0,1
34372,1,0,0,0,0
34373,0,0,0,0,1
34382,1,0,0,0,0
34394,0,1,0,0,1
34411,1,0,0,0,0
34414,0,0,0,0,1
34417,0,0,1,0,0
34419,0,1,0,0,0
34422,0,0,0,0,1
34423,0,0,0,0,1
34425,0,0,0,0,1
34427,0,0,0,1,0
34445,1,0,0,0,0
34453,0,0,1,0,0
34454,1,0,0,0,0
34455,1,0,0,0,0
34460,1,0,0,0,0
34463,0,0,0,0,1
34464,0,0,1,0,0
34470,0,0,0,1,0
34471,0,0,0,1,0
34478,0,0,0,0,1
34479,0,0,0,0,1
34500,1,0,0,0,1
34503,1,0,0,0,0
34505,0,1,0,0,0
34508,0,0,1,0,0
34513,0,1,0,0,0
34514,0,0,0,1,0
34520,0,0,0,0,1
34523,0,0,0,0,1
34525,1,0,0,0,0
34534,0,1,0,0,0
34538,0,1,0,0,0
34543,0,0,0,1,1
34545,0,0,0,1,0
34547,0,0,0,0,1
34550,0,0,0,1,0
34561,1,0,0,0,0
34567,1,0,1,0,0
34569,0,1,0,0,0
34573,0,1,0,0,0
34574,0,1,0,0,0
34575,1,0,0,0,0
34586,1,0,0,0,0
34593,1,0,0,0,0
34598,1,0,0,0,1
34606,0,0,0,1,1
34615,1,0,0,1,0
34617,0,1,0,0,0
34619,0,1,0,0,0
34624,0,0,1,0,0
34626,0,1,1,0,0
34634,1,0,0,0,0
34636,1,0,0,0,0
34638,0,0,0,1,1
34643,0,1,0,0,0
34650,1,0,0,0,0
34666,1,0,0,0,0
34667,0,0,0,1,0
34671,0,1,0,0,0
34679,0,0,0,0,1
34690,1,0,0,0,0
34696,0,0,0,0,1
34713,0,0,1,0,0
34721,0,0,0,0,1
34731,0,0,0,0,1
34749,0,1,0,0,0
34769,0,1,0,0,0
34775,1,0,0,0,0
34777,1,0,0,0,0
34783,0,0,0,1,0
34786,0,0,0,1,0
34795,0,1,0,0,0
34796,0,1,0,0,0
34801,0,0,0,1,0
34802,0,1,0,0,0
34804,0,0,0,0,1
34805,1,0,0,0,0
34818,0,0,0,0,1
34822,0,0,0,1,0
34825,1,0,0,0,0
34834,0,1,0,0,0
34838,1,0,0,0,0
34839,1,0,0,0,0
34842,0,0,0,0,1
34847,0,0,0,0,1
34849,0,0,1,0,0
34856,1,0,0,0,0
34863,0,0,1,1,0
34873,0,0,0,1,0
34874,0,0,0,1,1
34879,0,0,1,0,0
34895,0,0,0,0,1
34904,0,0,0,0,1
34905,0,0,1,0,0
34907,0,0,0,0,1
34910,1,0,0,0,0
34911,0,0,0,1,0
34915,0,1,0,0,0
34923,0,0,0,0,1
34931,0,0,0,1,1
34933,1,1,0,0,0
34934,0,2,0,0,0
34937,0,0,0,1,0
34942,1,0,0,0,0
34950,0,0,0,1,0
34958,0,0,0,1,0
34960,0,0,0,1,0
34972,0,1,0,0,0
34979,0,1,0,0,0
34982,1,0,0,0,0
34986,0,0,0,0,1
34990,0,1,0,0,0
34995,0,1,0,0,0
34996,1,1,0,0,0
34997,1,0,0,0,0
35007,0,1,0,0,0
35008,0,0,0,0,1
35013,0,1,0,0,0
35015,0,0,1,0,0
35016,0,0,0,1,0
35018,0,0,0,0,1
35019,0,1,0,0,0
35022,0,0,0,1,0
35024,0,0,0,0,1
35026,1,0,0,0,0
35035,0,0,0,0,1
35041,0,0,0,1,0
35056,0,0,0,1,0
35066,0,1,0,0,0
35070,1,0,0,0,0
35084,0,0,1,0,0
35086,0,0,1,0,0
35092,1,0,0,0,0
35094,0,2,0,0,0
35099,0,0,0,1,0
35100,1,0,0,0,0
35101,1,0,0,0,0
35107,0,0,1,0,0
35121,0,1,0,0,0
35124,1,0,0,0,0
35126,1,0,0,0,0
35140,1,0,0,0,0
35141,1,0,0,0,0
35143,0,1,0,0,0
35145,0,0,1,0,0
35146,0,0,0,1,0
35162,1,0,0,0,0
35163,0,0,0,1,0
35169,0,0,0,1,0
35171,1,1,0,0,0
35189,0,1,0,0,0
35190,1,0,0,0,0
35206,0,1,0,0,0
35207,0,0,0,1,0
35213,0,0,1,0,0
35240,0,1,0,0,0
35250,1,0,0,0,0
35251,1,0,0,0,0
35254,1,0,0,0,0
35265,1,0,0,0,0
35272,0,0,1,0,1
35273,0,0,0,0,1
35277,0,0,0,0,1
35280,1,0,0,0,0
35281,0,0,0,1,0
35284,0,0,0,0,1
35287,0,1,0,0,0
35297,0,1,0,0,0
35301,0,1,0,0,0
35310,1,0,0,0,0
35316,0,0,0,0,1
35328,0,1,0,0,0
35334,0,1,0,0,0
35337,0,1,0,0,0
35339,0,0,0,1,0
35341,0,0,0,1,0
35342,0,0,0,1,0
35349,0,0,0,1,0
35355,0,0,0,0,1
35380,1,0,0,1,0
35385,0,1,0,0,0
35388,0,0,1,0,0
35391,0,0,0,1,0
35393,0,0,1,0,0
35398,1,0,0,0,0
35404,0,1,0,0,0
35427,0,0,1,0,0
35430,0,0,0,1,0
35434,0,0,0,0,1
35441,1,0,0,0,0
35450,0,0,0,0,1
35465,0,1,0,0,1
35476,1,0,0,0,0
35483,0,0,0,1,0
35493,0,1,0,0,0
35496,0,0,1,0,0
35500,0,0,1,0,0
35508,0,0,0,0,1
35513,0,1,0,0,0
35514,0,0,1,0,0
35517,0,0,0,1,0
35521,0,0,0,1,0
35527,0,0,0,1,0
35538,0,0,0,0,1
35556,0,0,1,0,1
35559,0,0,0,1,0
35561,0,1,0,0,0
35568,0,0,0,0,1
35586,0,0,1,0,0
35588,0,0,0,0,1
35598,0,0,1,0,0
35600,0,1,0,0,0
35612,1,0,0,0,0
35615,0,0,0,1,0
35616,0,1,0,0,0
35619,0,1,0,0,0
35620,0,0,0,0,1
35622,0,0,0,0,1
35625,0,1,0,0,0
35629,1,0,0,1,0
35632,1,0,0,0,0
35639,0,0,0,0,1
35645,1,0,0,0,0
35646,0,0,0,0,1
35660,1,1,0,0,0
35662,0,0,1,0,0
35663,1,0,0,0,0
35666,0,0,0,1,0
35675,0,0,0,1,0
35676,1,0,0,0,0
35681,0,1,1,0,0
35687,0,0,0,1,0
35689,0,0,0,0,1
35691,0,0,0,0,1
35692,1,0,0,0,0
35701,0,0,0,0,1
35713,0,0,1,1,0
35722,1,0,0,0,0
35725,0,0,0,0,1
35734,1,0,0,0,0
35745,0,1,0,1,0
35750,0,1,0,0,0
35751,1,0,0,0,0
35765,0,0,0,1,0
35766,0,1,0,0,0
35773,0,1,0,0,0
35779,1,0,0,0,0
35785,1,0,0,0,0
35787,0,0,0,1,0
35791,0,0,0,0,1
35803,0,0,0,1,0
35807,0,1,0,0,0
35810,0,0,1,0,0
35823,1,0,0,0,0
35825,0,1,0,0,0
35826,0,0,0,0,1
35827,0,1,0,0,0
35831,0,0,0,1,0
35833,1,0,0,0,0
35844,0,0,0,1,0
35847,0,1,0,0,0
35849,0,0,0,1,0
35850,0,0,0,0,1
35853,1,0,0,0,0
35860,0,1,0,0,0
35864,0,1,0,0,0
35865,0,1,0,0,0
35869,0,0,0,0,1
35884,0,0,0,0,1
35897,0,1,0,0,0
35900,0,0,0,0,1
35901,0,0,0,0,1
35905,1,0,0,0,0
35908,0,1,0,0,0
35911,0,0,1,0,0
35919,0,0,0,1,0
35920,1,0,0,0,0
35921,0,0,0,0,1
35925,1,1,0,0,0
35930,0,0,0,1,0
35936,0,0,0,0,1
35939,0,0,0,0,1
35942,1,0,0,0,0
35969,1,0,0,0,0
35972,0,1,0,0,0
35979,0,0,0,1,0
35982,0,0,0,1,0
35983,0,0,0,1,0
35992,0,0,0,0,1
35996,0,1,0,0,0
36005,1,0,0,0,0
36007,0,1,0,0,0
36009,0,0,0,0,2
36011,1,0,0,0,0
36013,0,0,0,1,0
36015,1,0,0,0,1
36020,1,0,0,0,0
36025,0,0,0,1,0
36026,1,0,0,0,0
36037,0,1,0,1,0
36038,0,0,0,1,0
36040,0,0,0,1,0
36043,0,0,0,1,0
36054,0,0,1,1,0
36064,0,0,0,1,0
36066,0,0,0,1,0
36067,0,1,0,0,0
36085,0,0,0,0,1
36097,0,1,0,0,0
36108,0,1,0,0,0
36113,0,0,0,1,0
36128,0,0,1,0,1
36135,1,0,0,0,0
36136,0,0,0,0,1
36148,0,0,0,1,0
36163,0,0,0,0,1
36166,0,1,0,0,0
36180,0,0,1,0,0
36189,0,0,0,1,0
36207,0,0,0,1,0
36212,1,0,0,0,0
36216,1,0,0,0,0
36228,0,1,0,0,0
36229,0,1,0,0,0
36231,0,1,0,0,1
36249,1,0,0,1,0
36250,1,0,0,0,0
36252,0,0,0,0,1
36257,1,0,1,0,0
36259,0,0,0,1,0
36272,0,1,0,0,0
36275,0,0,0,0,1
36291,0,0,1,0,0
36296,0,1,0,0,0
36297,0,0,0,0,1
36300,0,0,0,1,0
36301,0,1,0,0,1
36304,1,0,0,0,0
36309,1,0,0,0,0
36311,0,0,0,1,1
36315,1,0,0,0,0
36319,0,0,0,0,1
36330,0,0,0,1,0
36334,0,0,0,0,1
36354,0,0,1,0,0
36358,0,0,1,0,0
36359,0,0,1,0,0
36361,0,0,0,1,0
36385,0,1,0,0,0
36403,1,0,0,0,0
36405,0,1,0,0,0
36410,0,0,1,0,0
36415,0,1,0,0,0
36421,0,1,0,0,0
36434,0,0,1,0,0
36439,0,0,1,0,0
36455,0,1,0,0,0
36458,0,0,1,0,0
36459,0,0,0,0,1
36468,0,0,0,0,1
36476,0,0,0,1,0
36479,0,0,1,0,0
36484,0,0,1,0,1
36485,0,1,0,0,0
36505,0,0,0,0,1
36508,0,0,0,1,0
36511,0,1,0,0,0
36524,0,1,0,0,0
36525,0,0,0,1,0
36535,0,0,0,1,0
36536,1,0,0,0,0
36548,0,0,1,0,0
36555,1,0,0,0,0
36558,1,0,0,0,0
36559,0,1,0,0,0
36560,0,0,0,0,1
36564,0,1,0,0,0
36573,0,0,0,1,0
36593,0,0,1,0,0
36595,0,0,1,0,0
36596,0,0,0,0,1
36605,0,0,0,1,0
36607,0,0,0,0,1
36610,0,0,0,1,0
36614,0,0,0,1,0
36628,1,0,0,0,0
36631,1,0,1,0,0
36633,0,0,0,0,1
36634,0,0,0,0,1
36643,0,0,0,1,0
36644,0,0,0,0,1
36645,0,1,0,0,0
36648,0,0,0,0,1
36652,0,0,0,1,0
36656,0,1,0,0,0
36658,1,0,0,0,0
36659,0,0,0,1,0
36666,0,0,0,0,1
36672,0,0,0,1,0
36679,1,0,0,0,0
36696,0,1,0,0,0
36698,0,0,1,0,0
36703,0,1,0,0,0
36704,0,0,0,1,0
36712,0,0,1,0,1
36714,0,0,1,0,0
36716,1,0,0,0,0
36722,0,1,0,1,0
36724,0,0,0,0,1
36731,0,1,0,0,0
36736,0,0,1,0,0
36737,0,0,0,0,1
36742,0,0,1,0,0
36745,0,0,0,1,0
36747,1,0,0,1,0
36752,0,1,0,0,0
36753,1,0,0,0,0
36759,1,0,0,0,0
36766,0,0,0,0,1
36767,0,0,0,1,0
36771,0,0,0,0,1
36772,1,0,0,0,0
36778,0,0,0,0,1
36788,0,0,0,0,1
36796,1,0,0,0,0
36798,0,1,0,0,0
36800,0,0,0,1,1
36801,0,0,0,0,1
36804,1,0,0,0,0
36805,0,0,0,1,0
36807,0,0,1,0,0
36810,0,0,0,1,0
36813,0,0,0,0,1
36815,0,1,0,0,0
36830,0,0,0,1,1
36834,2,0,0,0,0
36835,0,0,0,0,1
36840,0,1,0,0,0
36842,0,0,0,0,1
36845,0,0,1,0,0
36850,0,0,0,0,1
36876,0,0,0,1,0
36882,0,1,0,0,0
36885,1,0,0,0,0
36888,0,0,0,0,2
36889,0,0,0,0,1
36893,0,1,0,0,0
36900,0,0,0,1,0
36907,0,0,0,0,1
36910,0,1,0,0,1
36912,0,0,0,1,0
36931,1,0,0,0,0
36948,1,0,0,0,0
36950,1,0,0,0,0
36962,1,0,0,0,0
36963,1,0,0,0,0
36971,0,0,0,0,1
36981,0,1,0,0,0
36984,1,0,0,0,0
36987,0,0,0,1,0
36992,0,0,0,1,0
36993,1,1,0,0,0
37009,1,1,0,0,0
37018,0,0,0,0,1
37023,1,0,0,0,0
37024,1,0,0,0,0
37025,0,0,0,1,0
37026,0,0,0,0,1
37048,0,0,0,1,0
37054,0,0,1,0,1
37057,0,0,1,0,0
37060,0,0,0,1,0
37074,0,0,1,0,0
37080,1,0,0,0,0
37081,0,1,0,0,0
37093,1,0,0,0,0
37094,0,0,0,0,1
37097,0,0,0,1,0
37098,1,0,0,0,0
37105,1,0,0,0,0
37116,0,0,0,1,0
37118,1,0,0,0,0
37119,0,1,0,0,0
37121,0,0,0,1,0
37122,0,1,0,0,0
37123,0,0,0,0,1
37134,0,0,0,0,1
37138,1,0,0,0,0
37139,1,1,0,0,0
37140,0,0,0,0,1
37145,1,0,0,0,0
37148,0,1,0,0,0
37154,0,0,0,2,0
37160,0,1,0,0,1
37165,0,0,1,0,0
37168,1,0,0,0,0
37176,1,0,0,0,0
37183,0,0,0,0,1
37187,1,0,0,0,0
37189,0,0,0,1,0
37196,1,0,0,0,0
37214,0,0,0,0,1
37220,1,0,0,0,0
37224,0,0,0,1,0
37240,0,0,0,1,0
37242,0,0,0,1,0
37248,1,0,0,0,0
37249,0,0,0,1,0
37257,1,0,0,0,0
37259,0,0,0,1,0
37260,0,0,0,1,0
37262,0,1,0,0,0
37269,0,2,0,0,0
37271,0,0,0,1,0
37272,0,0,0,1,0
37273,1,0,0,0,0
37280,0,0,1,0,0
37287,0,0,0,0,1
37289,1,0,0,0,0
37292,0,1,0,0,0
37301,0,0,0,1,0
37302,0,0,0,0,1
37304,0,0,0,0,1
37308,1,0,0,0,0
37321,1,0,0,0,0
37326,0,1,0,0,0
37330,1,0,0,0,1
37337,0,0,0,1,0
37344,1,0,0,0,0
37347,0,1,0,0,0
37348,0,0,0,1,0
37351,0,1,0,0,0
37355,0,1,0,0,0
37357,0,0,0,0,1
37359,0,1,0,0,0
37382,0,0,0,1,0
37387,2,0,0,0,0
37389,1,0,0,0,0
37392,0,1,0,0,0
37393,0,0,0,1,0
37399,0,0,1,0,0
37401,0,0,1,0,1
37402,0,0,1,1,0
37404,0,0,0,0,1
37414,1,0,0,0,0
37417,0,0,0,0,1
37424,1,0,0,0,0
37425,0,0,1,0,0
37429,0,1,0,0,0
37430,0,0,0,1,1
37432,0,0,0,0,1
37435,1,0,0,0,0
37436,1,0,0,0,0
37438,0,1,0,0,0
37439,0,0,0,0,1
37451,1,0,0,0,0
37456,0,0,0,1,0
37457,0,1,0,0,0
37467,0,0,0,0,1
37471,0,0,0,0,1
37476,0,1,0,0,0
37477,0,1,0,0,1
37483,0,0,0,1,1
37486,0,0,0,1,0
37491,0,0,0,0,1
37496,0,0,0,1,0
37497,0,0,0,1,0
37500,1,0,0,0,0
37501,0,0,1,0,0
37502,0,0,1,0,0
37516,1,0,0,0,0
37520,1,0,0,0,0
37523,0,1,0,0,0
37528,1,0,0,0,0
37529,0,1,0,1,0
37530,0,0,0,1,0
37532,0,0,0,0,1
37535,0,0,1,0,0
37546,0,0,1,0,0
37548,0,1,0,0,0
37549,1,0,0,0,0
37552,0,0,0,1,0
37557,1,0,0,0,0
37562,0,0,0,1,0
37567,0,1,0,0,0
37577,1,1,0,0,0
37584,0,0,1,0,0
37586,1,0,0,0,0
37594,1,0,0,0,0
37599,0,0,0,1,0
37601,1,0,0,0,0
37607,1,0,1,0,0
37617,0,1,0,0,0
37620,0,1,0,0,0
37625,0,0,0,0,1
37632,1,0,1,0,0
37636,1,1,0,0,0
37651,1,0,0,0,0
37652,0,0,0,0,1
37655,0,0,0,0,1
37661,0,0,1,0,0
37662,0,0,0,1,0
37673,0,1,0,0,0
37676,1,0,0,0,0
37679,0,1,0,0,0
37681,0,0,0,1,0
37686,1,0,1,0,0
37688,1,0,0,0,0
37696,0,0,0,0,1
37698,0,0,0,0,1
37701,0,0,0,0,1
37706,0,0,0,0,1
37707,1,0,0,0,0
37712,2,0,0,0,0
37713,0,0,0,0,1
37714,0,0,0,0,1
37717,0,0,1,0,0
37721,0,1,0,0,0
37734,0,0,0,0,1
37743,0,0,0,0,1
37747,0,0,0,0,1
37750,0,0,0,1,0
37771,0,0,0,1,0
37791,1,0,0,0,0
37808,0,1,0,0,0
37810,0,1,0,0,0
37812,0,1,0,0,0
37814,0,1,0,0,0
37816,0,0,0,1,0
37822,1,0,0,0,0
37831,1,0,0,1,1
37843,0,0,0,1,0
37845,0,1,0,0,0
37846,0,1,0,0,0
37857,1,0,0,1,0
37862,1,0,0,0,0
37873,0,0,0,1,0
37876,0,0,1,0,0
37882,0,0,0,1,0
37886,0,0,0,0,1
37888,0,0,0,0,1
37892,0,0,0,0,1
37893,1,0,0,1,0
37900,0,1,0,0,0
37918,0,0,0,0,1
37923,0,1,0,0,0
37927,0,0,0,1,0
37936,0,0,1,0,0
37937,0,0,0,0,2
37965,0,0,1,0,0
37978,1,0,0,0,0
37985,0,0,0,1,0
37991,0,0,1,0,0
37992,0,0,0,0,1
37994,1,0,0,0,0
37999,0,1,0,0,0
38000,1,0,0,0,0
38005,0,1,0,0,0
38007,0,0,0,1,0
38013,0,0,1,0,0
38017,0,0,0,1,0
38022,1,1,0,0,0
38026,1,0,0,0,0
38032,1,0,0,0,0
38040,1,0,0,1,0
38042,0,0,0,1,0
38043,0,0,0,0,2
38045,1,0,0,0,0
38052,1,0,0,0,0
38056,0,1,0,0,0
38060,0,1,0,1,0
38062,0,0,0,0,1
38063,0,0,0,0,1
38064,0,0,1,0,0
38069,1,0,0,0,0
38070,0,0,1,0,0
38072,0,1,0,0,0
38094,0,1,0,0,0
38100,1,0,0,0,0
38101,0,0,0,1,0
38102,1,0,0,0,0
38105,1,0,0,0,0
38111,1,0,0,0,0
38117,1,0,0,0,0
38119,0,0,0,0,1
38132,1,0,0,0,0
38140,0,1,0,0,0
38152,1,0,0,0,0
38156,0,1,0,0,1
38158,1,0,1,0,0
38159,1,0,0,0,0
38163,1,0,0,0,0
38168,0,0,1,0,0
38176,0,0,0,0,1
38184,0,2,0,0,0
38193,0,0,0,1,0
38197,1,1,0,0,0
38203,0,1,0,0,0
38205,0,0,0,1,0
38210,1,0,0,0,0
38216,0,0,0,0,1
38223,0,0,0,0,1
38226,0,0,0,0,1
38241,1,0,0,0,0
38247,1,0,0,0,0
38248,0,0,0,1,0
38253,0,1,0,0,0
38259,0,0,0,1,0
38261,0,0,1,0,0
38268,1,0,0,0,0
38269,0,0,0,0,1
38272,1,0,0,0,0
38277,0,0,0,1,0
38282,0,1,0,0,0
38284,0,0,0,1,0
38292,0,0,0,1,1
38296,1,0,0,0,0
38299,0,1,0,0,0
38305,0,0,0,1,0
38306,0,1,0,0,0
38307,0,1,0,0,0
38318,0,1,0,0,0
38319,0,0,0,0,1
38322,0,0,1,0,0
38323,0,0,0,1,0
38324,0,1,0,0,0
